OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,dbo:capital,dbo:language,dbo:currency,Labels candidate,Candidate url state,Label Lookup,Label ok
Cameroon,French,136.1,feb-60,Edouard Akame Mfoumou,Yaounde,1'602,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cameroon', 'cameroon']",http://dbpedia.org/resource/Cameroon,0,1
Cameroon,French,137.1,mar-60,Edouard Akame Mfoumou,Yaounde,1'603,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cameroon-Russia_relations', 'Cameroon- Russia relations', 'cameroon-russia relations', 'Cameroon-Russia relations', 'cameroon- russia relations', 'cameroon-russia_relations']",http://dbpedia.org/resource/Cameroon-Russia_relations,0,0
Cameroon,French,138.1,apr-60,Edouard Akame Mfoumou,Yaounde,1'604,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['cameroon- china relations', 'Cameroon- China relations', 'Cameroon-China_relations', 'cameroon-china relations', 'cameroon-china_relations', 'Cameroon-China relations']",http://dbpedia.org/resource/Cameroon-China_relations,0,0
Cameroon,French,139.1,mag-60,Edouard Akame Mfoumou,Yaounde,1'605,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cameroon-Israel_relations', 'cameroon- israel relations', 'cameroon-israel_relations', 'cameroon-israel relations', 'Cameroon- Israel relations', 'Cameroon-Israel relations']",http://dbpedia.org/resource/Cameroon-Israel_relations,0,0
Cameroon,French,140.1,giu-60,Edouard Akame Mfoumou,Yaounde,1'606,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['bati language (cameroon)', 'Bati_language_(Cameroon)', 'Bati language (Cameroon)', 'Bati language ( Cameroon)', 'bati language ( cameroon)', 'bati_language_(cameroon)']",http://dbpedia.org/resource/Bati_language_(Cameroon),0,0
Cameroon,French,141.1,lug-60,Edouard Akame Mfoumou,Yaounde,1'607,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kung_language_(cameroon)', 'kung language ( cameroon)', 'Kung language ( Cameroon)', 'kung language (cameroon)', 'Kung_language_(Cameroon)', 'Kung language (Cameroon)']",http://dbpedia.org/resource/Kung_language_(Cameroon),0,0
Cameroon,French,142.1,ago-60,Edouard Akame Mfoumou,Yaounde,1'608,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Chah (Cameroon)', 'Chah_(Cameroon)', 'Chah ( Cameroon)', 'chah (cameroon)', 'chah ( cameroon)', 'chah_(cameroon)']",http://dbpedia.org/resource/Chah_(Cameroon),0,0
Cameroon,French,143.1,set-60,Edouard Akame Mfoumou,Yaounde,1'609,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['cameroon-nigeria relations', 'Cameroon- Nigeria relations', 'cameroon-nigeria_relations', 'cameroon- nigeria relations', 'Cameroon-Nigeria relations', 'Cameroon-Nigeria_relations']",http://dbpedia.org/resource/Cameroon-Nigeria_relations,0,0
Cameroon,French,144.1,ott-60,Edouard Akame Mfoumou,Yaounde,1'610,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['southwest region ( cameroon)', 'Southwest Region ( Cameroon)', 'Southwest Region (Cameroon)', 'southwest_region_(cameroon)', 'Southwest_Region_(Cameroon)', 'southwest region (cameroon)']",http://dbpedia.org/resource/Southwest_Region_(Cameroon),0,0
Cameroon,Eng.,135.1,gen-60,Edouard Akame Mfoumou,Yaounde,1'601,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['senate (cameroon)', 'Senate ( Cameroon)', 'Senate (Cameroon)', 'senate ( cameroon)', 'senate_(cameroon)', 'Senate_(Cameroon)']",http://dbpedia.org/resource/Senate_(Cameroon),1,0
Cameroon,Eng.,136.1,feb-60,Edouard Akame Mfoumou,Yaounde,1'602,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cameroon', 'cameroon']",http://dbpedia.org/resource/Cameroon,0,1
Cameroon,Eng.,137.1,mar-60,Edouard Akame Mfoumou,Yaounde,1'603,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cameroon-Russia_relations', 'Cameroon- Russia relations', 'cameroon-russia relations', 'Cameroon-Russia relations', 'cameroon- russia relations', 'cameroon-russia_relations']",http://dbpedia.org/resource/Cameroon-Russia_relations,0,0
Cameroon,Eng.,138.1,apr-60,Edouard Akame Mfoumou,Yaounde,1'604,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['cameroon- china relations', 'Cameroon- China relations', 'Cameroon-China_relations', 'cameroon-china relations', 'cameroon-china_relations', 'Cameroon-China relations']",http://dbpedia.org/resource/Cameroon-China_relations,0,0
Cameroon,Eng.,139.1,mag-60,Edouard Akame Mfoumou,Yaounde,1'605,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cameroon-Israel_relations', 'cameroon- israel relations', 'cameroon-israel_relations', 'cameroon-israel relations', 'Cameroon- Israel relations', 'Cameroon-Israel relations']",http://dbpedia.org/resource/Cameroon-Israel_relations,0,0
Cameroon,Eng.,140.1,giu-60,Edouard Akame Mfoumou,Yaounde,1'606,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['bati language (cameroon)', 'Bati_language_(Cameroon)', 'Bati language (Cameroon)', 'Bati language ( Cameroon)', 'bati language ( cameroon)', 'bati_language_(cameroon)']",http://dbpedia.org/resource/Bati_language_(Cameroon),0,0
Cameroon,Eng.,141.1,lug-60,Edouard Akame Mfoumou,Yaounde,1'607,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kung_language_(cameroon)', 'kung language ( cameroon)', 'Kung language ( Cameroon)', 'kung language (cameroon)', 'Kung_language_(Cameroon)', 'Kung language (Cameroon)']",http://dbpedia.org/resource/Kung_language_(Cameroon),0,0
Cameroon,Eng.,142.1,ago-60,Edouard Akame Mfoumou,Yaounde,1'608,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Chah (Cameroon)', 'Chah_(Cameroon)', 'Chah ( Cameroon)', 'chah (cameroon)', 'chah ( cameroon)', 'chah_(cameroon)']",http://dbpedia.org/resource/Chah_(Cameroon),0,0
Cameroon,Eng.,143.1,set-60,Edouard Akame Mfoumou,Yaounde,1'609,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['cameroon-nigeria relations', 'Cameroon- Nigeria relations', 'cameroon-nigeria_relations', 'cameroon- nigeria relations', 'Cameroon-Nigeria relations', 'Cameroon-Nigeria_relations']",http://dbpedia.org/resource/Cameroon-Nigeria_relations,0,0
Cameroon,Eng.,144.1,ott-60,Edouard Akame Mfoumou,Yaounde,1'610,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['southwest region ( cameroon)', 'Southwest Region ( Cameroon)', 'Southwest Region (Cameroon)', 'southwest_region_(cameroon)', 'Southwest_Region_(Cameroon)', 'southwest region (cameroon)']",http://dbpedia.org/resource/Southwest_Region_(Cameroon),0,0
Cape Verde,Portuguese,7,lug-75,Antonio Gualberto do Rosario,Praia,320,Escudo,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cape Verde', 'cape_verde', 'cape verde', 'Cape_Verde']",http://dbpedia.org/resource/Cape_Verde,1,1
Cape Verde,Portuguese,8,ago-75,Antonio Gualberto do Rosario,Praia,321,Escudo,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cape_Verde_(Mars)', 'cape_verde_(mars)', 'Cape Verde ( Mars)', 'Cape Verde (Mars)', 'cape verde ( mars)', 'cape verde (mars)']",http://dbpedia.org/resource/Cape_Verde_(Mars),0,0
Cape Verde,Portuguese,9,set-75,Antonio Gualberto do Rosario,Praia,322,Escudo,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ponta verde, cape verde', 'Ponta Verde, Cape Verde', 'Ponta_Verde,_Cape_Verde', 'ponta_verde,_cape_verde']","http://dbpedia.org/resource/Ponta_Verde,_Cape_Verde",0,0
Cape Verde,Portuguese,10,ott-75,Antonio Gualberto do Rosario,Praia,323,Escudo,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cape Verde-China relations', 'Cape Verde- China relations', 'cape_verde-china_relations', 'cape verde-china relations', 'cape verde- china relations', 'Cape_Verde-China_relations']",http://dbpedia.org/resource/Cape_Verde-China_relations,0,0
Cape Verde,Portuguese,11,nov-75,Antonio Gualberto do Rosario,Praia,324,Escudo,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['rtc ( cape verde)', 'rtc_(cape_verde)', 'rtc (cape verde)', 'RTC (Cape Verde)', 'RTC ( Cape Verde)', 'RTC_(Cape_Verde)']",http://dbpedia.org/resource/RTC_(Cape_Verde),0,0
Cape Verde,Portuguese,12,dic-75,Antonio Gualberto do Rosario,Praia,325,Escudo,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Andorinha ( Cape Verde)', 'Andorinha (Cape Verde)', 'andorinha (cape verde)', 'andorinha ( cape verde)', 'andorinha_(cape_verde)', 'Andorinha_(Cape_Verde)']",http://dbpedia.org/resource/Andorinha_(Cape_Verde),0,0
Cape Verde,Portuguese,13,gen-76,Antonio Gualberto do Rosario,Praia,326,Escudo,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['National Assembly ( Cape Verde)', 'National Assembly (Cape Verde)', 'national_assembly_(cape_verde)', 'national assembly (cape verde)', 'National_Assembly_(Cape_Verde)', 'national assembly ( cape verde)']",http://dbpedia.org/resource/National_Assembly_(Cape_Verde),0,0
Cape Verde,Portuguese,14,feb-76,Antonio Gualberto do Rosario,Praia,327,Escudo,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Monte Verde, Cape Verde', 'monte_verde,_cape_verde', 'Monte_Verde,_Cape_Verde', 'monte verde, cape verde']","http://dbpedia.org/resource/Monte_Verde,_Cape_Verde",0,0
Cape Verde,Portuguese,15,mar-76,Antonio Gualberto do Rosario,Praia,328,Escudo,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Maio,_Cape_Verde', 'maio, cape verde', 'maio,_cape_verde', 'Maio, Cape Verde']","http://dbpedia.org/resource/Maio,_Cape_Verde",0,0
Cape Verde,Portuguese,16,apr-76,Antonio Gualberto do Rosario,Praia,329,Escudo,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['palmeira,_cape_verde', 'Palmeira,_Cape_Verde', 'Palmeira, Cape Verde', 'palmeira, cape verde']","http://dbpedia.org/resource/Palmeira,_Cape_Verde",0,0
Central African Republic,French,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['central_african_republic', 'Central_African_Republic', 'central african republic', 'Central African Republic']",http://dbpedia.org/resource/Central_African_Republic,1,1
Central African Republic,French,42.2,set-60,Anicet-Georges Dologuele,Bangui,663,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['central african republic- china relations', 'Central African Republic- China relations', 'central african republic-china relations', 'Central African Republic-China relations', 'central_african_republic-china_relations', 'Central_African_Republic-China_relations']",http://dbpedia.org/resource/Central_African_Republic-China_relations,0,0
Central African Republic,French,43.2,ott-60,Anicet-Georges Dologuele,Bangui,664,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['civic forum ( central african republic)', 'civic forum (central african republic)', 'Civic Forum (Central African Republic)', 'Civic_Forum_(Central_African_Republic)', 'civic_forum_(central_african_republic)', 'Civic Forum ( Central African Republic)']",http://dbpedia.org/resource/Civic_Forum_(Central_African_Republic),0,0
Central African Republic,French,44.2,nov-60,Anicet-Georges Dologuele,Bangui,665,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['National Convention (Central African Republic)', 'national_convention_(central_african_republic)', 'national convention ( central african republic)', 'National Convention ( Central African Republic)', 'National_Convention_(Central_African_Republic)', 'national convention (central african republic)']",http://dbpedia.org/resource/National_Convention_(Central_African_Republic),0,0
Central African Republic,French,45.2,dic-60,Anicet-Georges Dologuele,Bangui,666,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ngando language ( central african republic)', 'ngando_language_(central_african_republic)', 'Ngando language (Central African Republic)', 'ngando language (central african republic)', 'Ngando_language_(Central_African_Republic)', 'Ngando language ( Central African Republic)']",http://dbpedia.org/resource/Ngando_language_(Central_African_Republic),0,0
Central African Republic,French,46.2,gen-61,Anicet-Georges Dologuele,Bangui,667,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['National Assembly (Central African Republic)', 'National_Assembly_(Central_African_Republic)', 'national_assembly_(central_african_republic)', 'National Assembly ( Central African Republic)', 'national assembly (central african republic)', 'national assembly ( central african republic)']",http://dbpedia.org/resource/National_Assembly_(Central_African_Republic),0,0
Central African Republic,French,47.2,feb-61,Anicet-Georges Dologuele,Bangui,668,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['central african republic- united states relations', 'Central African Republic-United States relations', 'Central African Republic- United States relations', 'Central_African_Republic-United_States_relations', 'central african republic-united states relations', 'central_african_republic-united_states_relations']",http://dbpedia.org/resource/Central_African_Republic-United_States_relations,0,0
Central African Republic,French,48.2,mar-61,Anicet-Georges Dologuele,Bangui,669,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Central African Republic-North Korea relations', 'central_african_republic-north_korea_relations', 'Central African Republic- North Korea relations', 'Central_African_Republic-North_Korea_relations', 'central african republic- north korea relations', 'central african republic-north korea relations']",http://dbpedia.org/resource/Central_African_Republic-North_Korea_relations,0,0
Central African Republic,French,49.2,apr-61,Anicet-Georges Dologuele,Bangui,670,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['order of merit (central african republic)', 'Order of Merit ( Central African Republic)', 'order_of_merit_(central_african_republic)', 'Order_of_Merit_(Central_African_Republic)', 'Order of Merit (Central African Republic)', 'order of merit ( central african republic)']",http://dbpedia.org/resource/Order_of_Merit_(Central_African_Republic),0,0
Central African Republic,French,50.2,mag-61,Anicet-Georges Dologuele,Bangui,671,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Social Democratic Party (Central African Republic)', 'social democratic party (central african republic)', 'social_democratic_party_(central_african_republic)', 'social democratic party ( central african republic)', 'Social Democratic Party ( Central African Republic)', 'Social_Democratic_Party_(Central_African_Republic)']",http://dbpedia.org/resource/Social_Democratic_Party_(Central_African_Republic),0,0
Central African Republic,Sango,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['central_african_republic', 'Central_African_Republic', 'central african republic', 'Central African Republic']",http://dbpedia.org/resource/Central_African_Republic,1,1
Central African Republic,Sango,42.2,set-60,Anicet-Georges Dologuele,Bangui,663,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['central african republic- china relations', 'Central African Republic- China relations', 'central african republic-china relations', 'Central African Republic-China relations', 'central_african_republic-china_relations', 'Central_African_Republic-China_relations']",http://dbpedia.org/resource/Central_African_Republic-China_relations,0,0
Central African Republic,Sango,43.2,ott-60,Anicet-Georges Dologuele,Bangui,664,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['civic forum ( central african republic)', 'civic forum (central african republic)', 'Civic Forum (Central African Republic)', 'Civic_Forum_(Central_African_Republic)', 'civic_forum_(central_african_republic)', 'Civic Forum ( Central African Republic)']",http://dbpedia.org/resource/Civic_Forum_(Central_African_Republic),0,0
