OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,url entities,labels,dbo:capital,dbo:language,dbo:currency,labels url
Cape Verde,Portuguese,7,lug-75,Antonio Gualberto do Rosario,Praia,320,Escudo,"('http://dbpedia.org/resource/Praia_Gonçalo', ['praia_gonçalo', 'Praia Gonçalo', 'praia gonçalo', 'Praia_Gonçalo'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cape Verde,Portuguese,7,lug-75,Antonio Gualberto do Rosario,Praia,320,Escudo,"('http://dbpedia.org/resource/Praia_Brava', ['praia_brava', 'Praia Brava', 'Praia_Brava', 'praia brava'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cape Verde,Portuguese,7,lug-75,Antonio Gualberto do Rosario,Praia,320,Escudo,"('http://dbpedia.org/resource/Praia_River', ['Praia River', 'praia river', 'Praia_River', 'praia_river'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cape Verde,Portuguese,7,lug-75,Antonio Gualberto do Rosario,Praia,320,Escudo,"('http://dbpedia.org/resource/Praia_Norte', ['praia_norte', 'Praia_Norte', 'Praia Norte', 'praia norte'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cape Verde,Portuguese,7,lug-75,Antonio Gualberto do Rosario,Praia,320,Escudo,"('http://dbpedia.org/resource/Saphenista_praia', ['saphenista praia', 'Saphenista_praia', 'Saphenista praia', 'saphenista_praia'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cape Verde,Portuguese,7,lug-75,Antonio Gualberto do Rosario,Praia,320,Escudo,"('http://dbpedia.org/resource/Praia_Nova_(Porches)', ['Praia_Nova_(Porches)', 'praia_nova_(porches)', 'praia nova ( porches)', 'Praia Nova (Porches)', 'Praia Nova ( Porches)', 'praia nova (porches)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cape Verde,Portuguese,7,lug-75,Antonio Gualberto do Rosario,Praia,320,Escudo,"('http://dbpedia.org/resource/Praia_Baixo', ['Praia Baixo', 'praia baixo', 'praia_baixo', 'Praia_Baixo'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,French,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Africa/Bangui', ['Africa/ Bangui', 'Africa/Bangui', 'africa/ bangui', 'africa/bangui'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,French,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Bangui,_Niger', ['Bangui,_Niger', 'bangui,_niger', 'Bangui, Niger', 'bangui, niger'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,French,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Bangui', ['Bangui', 'bangui'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,French,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Bangui,_Ilocos_Norte', ['bangui,_ilocos_norte', 'bangui, ilocos norte', 'Bangui,_Ilocos_Norte', 'Bangui, Ilocos Norte'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,French,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Ouango,_Bangui', ['ouango,_bangui', 'Ouango,_Bangui', 'Ouango, Bangui', 'ouango, bangui'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,French,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Bangui_Agreements', ['Bangui_Agreements', 'Bangui Agreements', 'bangui_agreements', 'bangui agreements'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,French,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Antoine_Bangui', ['antoine bangui', 'antoine_bangui', 'Antoine Bangui', 'Antoine_Bangui'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,French,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Cathédrale_Notre-Dame_(Bangui)', ['Cathédrale Notre-Dame (Bangui)', 'Cathédrale Notre- Dame ( Bangui)', 'cathédrale notre-dame (bangui)', 'cathédrale notre- dame ( bangui)', 'Cathédrale_Notre-Dame_(Bangui)', 'cathédrale_notre-dame_(bangui)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,French,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/University_of_Bangui', ['University of Bangui', 'University_of_Bangui', 'university_of_bangui', 'university of bangui'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,French,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"(""http://dbpedia.org/resource/Notre_Dame_D'Afrique,_Bangui"", [""notre_dame_d'afrique,_bangui"", ""Notre Dame D' Afrique, Bangui"", ""notre dame d'afrique, bangui"", ""notre dame d' afrique, bangui"", ""Notre_Dame_D'Afrique,_Bangui"", ""Notre Dame D'Afrique, Bangui""])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,Sango,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Africa/Bangui', ['Africa/ Bangui', 'Africa/Bangui', 'africa/ bangui', 'africa/bangui'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,Sango,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Bangui,_Niger', ['Bangui,_Niger', 'bangui,_niger', 'Bangui, Niger', 'bangui, niger'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,Sango,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Bangui', ['Bangui', 'bangui'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,Sango,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Bangui,_Ilocos_Norte', ['bangui,_ilocos_norte', 'bangui, ilocos norte', 'Bangui,_Ilocos_Norte', 'Bangui, Ilocos Norte'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,Sango,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Ouango,_Bangui', ['ouango,_bangui', 'Ouango,_Bangui', 'Ouango, Bangui', 'ouango, bangui'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,Sango,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Bangui_Agreements', ['Bangui_Agreements', 'Bangui Agreements', 'bangui_agreements', 'bangui agreements'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,Sango,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Antoine_Bangui', ['antoine bangui', 'antoine_bangui', 'Antoine Bangui', 'Antoine_Bangui'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,Sango,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/Cathédrale_Notre-Dame_(Bangui)', ['Cathédrale Notre-Dame (Bangui)', 'Cathédrale Notre- Dame ( Bangui)', 'cathédrale notre-dame (bangui)', 'cathédrale notre- dame ( bangui)', 'Cathédrale_Notre-Dame_(Bangui)', 'cathédrale_notre-dame_(bangui)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,Sango,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"('http://dbpedia.org/resource/University_of_Bangui', ['University of Bangui', 'University_of_Bangui', 'university_of_bangui', 'university of bangui'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Central African Republic,Sango,41.2,ago-60,Anicet-Georges Dologuele,Bangui,662,CFA franc,"(""http://dbpedia.org/resource/Notre_Dame_D'Afrique,_Bangui"", [""notre_dame_d'afrique,_bangui"", ""Notre Dame D' Afrique, Bangui"", ""notre dame d'afrique, bangui"", ""notre dame d' afrique, bangui"", ""Notre_Dame_D'Afrique,_Bangui"", ""Notre Dame D'Afrique, Bangui""])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Chad,Arabic,41.3,ago-60,Bichara Cherif Daoussa,N'Ojamena,663,CFA franc,,,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Chad,French,41.3,ago-60,Bichara Cherif Daoussa,N'Ojamena,663,CFA franc,,,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Comoros,Comorian,6.5,lug-75,Mohamed Ali Soilihi,Moroni,315,Comorian franc,"('http://dbpedia.org/resource/Moroni,_Comoros', ['moroni, comoros', 'Moroni, Comoros', 'moroni,_comoros', 'Moroni,_Comoros'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Comoros,Comorian,6.5,lug-75,Mohamed Ali Soilihi,Moroni,315,Comorian franc,"('http://dbpedia.org/resource/Moroni,_Utah', ['Moroni, Utah', 'Moroni,_Utah', 'moroni, utah', 'moroni,_utah'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Comoros,Comorian,6.5,lug-75,Mohamed Ali Soilihi,Moroni,315,Comorian franc,"('http://dbpedia.org/resource/Moroni', ['Moroni', 'moroni'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Comoros,Comorian,6.5,lug-75,Mohamed Ali Soilihi,Moroni,315,Comorian franc,"('http://dbpedia.org/resource/Moroni_Olsen', ['moroni olsen', 'Moroni Olsen', 'moroni_olsen', 'Moroni_Olsen'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Comoros,Comorian,6.5,lug-75,Mohamed Ali Soilihi,Moroni,315,Comorian franc,"('http://dbpedia.org/resource/Captain_Moroni', ['Captain_Moroni', 'captain moroni', 'Captain Moroni', 'captain_moroni'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Comoros,Comorian,6.5,lug-75,Mohamed Ali Soilihi,Moroni,315,Comorian franc,"('http://dbpedia.org/resource/Dora_Moroni', ['Dora_Moroni', 'Dora Moroni', 'dora moroni', 'dora_moroni'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Comoros,Comorian,6.5,lug-75,Mohamed Ali Soilihi,Moroni,315,Comorian franc,"('http://dbpedia.org/resource/Moroni_Formation', ['Moroni_Formation', 'moroni_formation', 'Moroni Formation', 'moroni formation'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Comoros,Comorian,6.5,lug-75,Mohamed Ali Soilihi,Moroni,315,Comorian franc,"('http://dbpedia.org/resource/Angel_Moroni', ['angel moroni', 'angel_moroni', 'Angel_Moroni', 'Angel Moroni'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Comoros,Comorian,6.5,lug-75,Mohamed Ali Soilihi,Moroni,315,Comorian franc,"('http://dbpedia.org/resource/Matías_Moroni', ['Matías_Moroni', 'matías_moroni', 'matías moroni', 'Matías Moroni'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Comoros,Comorian,6.5,lug-75,Mohamed Ali Soilihi,Moroni,315,Comorian franc,"('http://dbpedia.org/resource/TV_Moroni', ['TV Moroni', 'TV_Moroni', 'tv moroni', 'tv_moroni'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Congo, Democratic Republic of the",French,291,ago-60,Vanant,Kinshasa,0,CFA franc,"('http://dbpedia.org/resource/Africa/Kinshasa', ['Africa/ Kinshasa', 'africa/kinshasa', 'africa/ kinshasa', 'Africa/Kinshasa'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Congo, Democratic Republic of the",French,291,ago-60,Vanant,Kinshasa,0,CFA franc,"('http://dbpedia.org/resource/Kinshasa', ['Kinshasa', 'kinshasa'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Congo, Democratic Republic of the",French,291,ago-60,Vanant,Kinshasa,0,CFA franc,"('http://dbpedia.org/resource/Matonge_(Kinshasa)', ['matonge_(kinshasa)', 'Matonge (Kinshasa)', 'matonge (kinshasa)', 'Matonge ( Kinshasa)', 'Matonge_(Kinshasa)', 'matonge ( kinshasa)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Congo, Democratic Republic of the",French,291,ago-60,Vanant,Kinshasa,0,CFA franc,"('http://dbpedia.org/resource/Kinshasa_(commune)', ['Kinshasa (commune)', 'kinshasa_(commune)', 'Kinshasa_(commune)', 'kinshasa (commune)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Congo, Democratic Republic of the",French,291,ago-60,Vanant,Kinshasa,0,CFA franc,"('http://dbpedia.org/resource/Maluku,_Kinshasa', ['Maluku,_Kinshasa', 'maluku,_kinshasa', 'Maluku, Kinshasa', 'maluku, kinshasa'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Congo, Democratic Republic of the",French,291,ago-60,Vanant,Kinshasa,0,CFA franc,"('http://dbpedia.org/resource/Lemba,_Kinshasa', ['Lemba, Kinshasa', 'Lemba,_Kinshasa', 'lemba, kinshasa', 'lemba,_kinshasa'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Congo, Democratic Republic of the",French,291,ago-60,Vanant,Kinshasa,0,CFA franc,"('http://dbpedia.org/resource/Ndjili,_Kinshasa', ['ndjili, kinshasa', 'Ndjili, Kinshasa', 'ndjili,_kinshasa', 'Ndjili,_Kinshasa'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Congo, Democratic Republic of the",French,291,ago-60,Vanant,Kinshasa,0,CFA franc,"('http://dbpedia.org/resource/Kasa-Vubu,_Kinshasa', ['kasa-vubu,_kinshasa', 'Kasa- Vubu, Kinshasa', 'Kasa-Vubu,_Kinshasa', 'kasa-vubu, kinshasa', 'Kasa-Vubu, Kinshasa', 'kasa- vubu, kinshasa'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Congo, Democratic Republic of the",French,291,ago-60,Vanant,Kinshasa,0,CFA franc,"('http://dbpedia.org/resource/Masina,_Kinshasa', ['Masina, Kinshasa', 'masina, kinshasa', 'Masina,_Kinshasa', 'masina,_kinshasa'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Congo, Democratic Republic of the",French,291,ago-60,Vanant,Kinshasa,0,CFA franc,"('http://dbpedia.org/resource/Gombe,_Kinshasa', ['Gombe, Kinshasa', 'gombe, kinshasa', 'Gombe,_Kinshasa', 'gombe,_kinshasa'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Congo, Repulic Of",French,57.9,giu-60,Nguila Moungounga-Nkombo,Brazaville,829,CFA franc,"('http://dbpedia.org/resource/InterClub_Brazaville', ['interclub brazaville', 'InterClub_Brazaville', 'inter club brazaville', 'Inter Club Brazaville', 'interclub_brazaville', 'InterClub Brazaville'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cote d'Ivoire,French,238.2,ago-60,N'Goran Niamien,Abidjan,2632,CFA franc,"('http://dbpedia.org/resource/Africa/Abidjan', ['Africa/Abidjan', 'africa/ abidjan', 'africa/abidjan', 'Africa/ Abidjan'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cote d'Ivoire,French,238.2,ago-60,N'Goran Niamien,Abidjan,2632,CFA franc,"('http://dbpedia.org/resource/Abidjan', ['abidjan', 'Abidjan'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cote d'Ivoire,French,238.2,ago-60,N'Goran Niamien,Abidjan,2632,CFA franc,"('http://dbpedia.org/resource/Abidjan_Department', ['Abidjan_Department', 'abidjan_department', 'abidjan department', 'Abidjan Department'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cote d'Ivoire,French,238.2,ago-60,N'Goran Niamien,Abidjan,2632,CFA franc,"('http://dbpedia.org/resource/Abidjan_Metro', ['Abidjan_Metro', 'Abidjan Metro', 'abidjan metro', 'abidjan_metro'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cote d'Ivoire,French,238.2,ago-60,N'Goran Niamien,Abidjan,2632,CFA franc,"('http://dbpedia.org/resource/Abidjan_Peace_Accord', ['abidjan peace accord', 'abidjan_peace_accord', 'Abidjan_Peace_Accord', 'Abidjan Peace Accord'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cote d'Ivoire,French,238.2,ago-60,N'Goran Niamien,Abidjan,2632,CFA franc,"(""http://dbpedia.org/resource/Stade_d'Abidjan"", [""stade d'abidjan"", ""stade d' abidjan"", ""Stade_d'Abidjan"", ""stade_d'abidjan"", ""Stade d'Abidjan"", ""Stade d' Abidjan""])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Cote d'Ivoire,French,238.2,ago-60,N'Goran Niamien,Abidjan,2632,CFA franc,"('http://dbpedia.org/resource/Second_Abidjan_Bridge', ['Second_Abidjan_Bridge', 'second_abidjan_bridge', 'Second Abidjan Bridge', 'second abidjan bridge'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
